Ids,Predictions
47851,-1.0335
47852,-0.082585
47853,-1.2858
47854,-1.5509
47855,-1.6862
47856,0.86704
47857,0.5993
47858,0.83786
47859,-1.093
47860,-0.83219
47861,-1.1793
47862,-1.3945
47863,-0.18488
47864,-1.5977
47865,0.16913
47866,-1.4106
47867,-0.090133
47868,-0.79396
47869,0.16665
47870,-0.35627
47871,-1.3179
47872,-1.3712
47873,-0.64235
47874,-1.5461
47875,-0.61899
47876,-0.97352
47877,-0.061433
47878,-1.6555
47879,0.21254
47880,-1.2993
47881,-1.0297
47882,-0.88651
47883,-1.2999
47884,-1.039
47885,-1.2118
47886,-0.25154
47887,-0.83548
47888,-1.102
47889,-1.7988
47890,-1.8632
47891,-0.33141
47892,-0.10116
47893,1.3346
47894,-1.2074
47895,-0.7968
47896,-1.5553
47897,-1.5367
47898,-0.77062
47899,0.15598
47900,-1.3666
47901,-1.5831
47902,-1.4798
47903,-0.6582
47904,-1.0331
47905,-1.6544
47906,-0.5103
47907,-0.78591
47908,-1.2154
47909,-1.5706
47910,-1.7625
47911,-0.8265
47912,-1.9095
47913,-1.5758
47914,-0.77346
47915,-2.017
47916,-0.7455
47917,-1.129
47918,-0.79286
47919,-0.56095
47920,-1.514
47921,-1.5257
47922,-1.0193
47923,-1.4059
47924,-0.54617
47925,-0.86496
47926,-1.5916
47927,-1.4008
47928,-0.87407
47929,-0.038165
47930,-0.7829
47931,-0.75895
47932,-0.72945
47933,-0.34806
47934,-0.65323
47935,0.46687
47936,-1.5036
47937,-0.13552
47938,-0.30879
47939,-0.10317
47940,-1.3068
47941,-0.5517
47942,-0.84181
47943,-1.0102
47944,-1.4865
47945,-0.82167
47946,-1.4508
47947,-1.7705
47948,-1.1604
47949,-1.9107
47950,-1.4274
47951,-0.59919
47952,-1.3287
47953,-0.37971
47954,-1.768
47955,-0.62037
47956,-0.28781
47957,-0.6064
47958,-0.7032
47959,-1.5892
47960,-1.1972
47961,-0.93829
47962,-1.3071
47963,-0.53498
47964,-1.3765
47965,-0.83404
47966,-0.99018
47967,-0.75907
47968,-0.84654
47969,-1.4428
47970,-0.89586
47971,-0.63836
47972,-0.27601
47973,-1.6299
47974,-0.52905
47975,-0.99419
47976,0.21646
47977,-0.33091
47978,-1.2391
47979,-0.74511
47980,0.24015
47981,-1.0767
47982,-1.1594
47983,-1.0453
47984,-0.76444
47985,-1.4114
47986,-0.72993
47987,-1.2601
47988,1.1497
47989,-1.2595
47990,-1.3484
47991,-1.3867
47992,-1.017
47993,1.0947
47994,-1.2219
47995,-1.2571
47996,0.019968
47997,-0.69668
47998,-0.6683
47999,-1.1046
48000,-1.2258
48001,-1.1068
48002,0.44512
48003,0.063809
48004,-0.31945
48005,-1.0599
48006,-1.6073
48007,-1.6253
48008,0.31367
48009,-1.651
48010,-0.80718
48011,-1.1905
48012,-0.43657
48013,-0.72566
48014,-0.73512
48015,-0.65729
48016,-1.3317
48017,-0.69209
48018,-0.29264
48019,0.10898
48020,0.15054
48021,0.31492
48022,-1.0045
48023,-0.90494
48024,-0.098559
48025,-0.65399
48026,-0.64884
48027,-0.027219
48028,-1.6021
48029,-0.31308
48030,-0.74433
48031,-1.2457
48032,-0.57533
48033,-1.2032
48034,-1.5528
48035,-0.91172
48036,-0.42129
48037,-0.75471
48038,-1.3417
48039,-0.33022
48040,-1.4469
48041,-0.94901
48042,-1.4569
48043,-0.32867
48044,0.33054
48045,0.31199
48046,-0.35579
48047,-1.1875
48048,-1.1337
48049,-0.49426
48050,-0.61216
48051,0.40115
48052,-0.95536
48053,-0.97593
48054,-0.57445
48055,0.026416
48056,-0.40627
48057,-1.4343
48058,-1.6256
48059,-0.73627
48060,-0.42223
48061,0.3907
48062,-0.099798
48063,-0.71776
48064,-0.64891
48065,-0.54968
48066,-1.5318
48067,0.25275
48068,-0.061752
48069,-2.1252
48070,-0.76487
48071,0.64042
48072,0.36822
48073,-1.2869
48074,-0.19345
48075,-0.66279
48076,0.36384
48077,0.049677
48078,0.82567
48079,0.031526
48080,-0.9541
48081,-1.3564
48082,-0.30538
48083,-0.87453
48084,-0.83231
48085,-0.54244
48086,-0.58476
48087,0.022714
48088,-0.61823
48089,-1.0782
48090,-0.19351
48091,-0.1834
48092,-0.90631
48093,-0.94718
48094,-0.8022
48095,-0.75502
48096,-0.21757
48097,-1.2677
48098,-0.18263
48099,-0.91174
48100,-0.22599
48101,0.085837
48102,0.65066
48103,-0.47032
48104,-1.1711
48105,-0.6887
48106,0.35912
48107,-1.6503
48108,-0.93461
48109,-1.3133
48110,-1.5389
48111,0.015619
48112,-0.54665
48113,0.71711
48114,0.036223
48115,-2.0306
48116,-1.367
48117,-0.90017
48118,-1.3963
48119,-0.90055
48120,-0.34496
48121,-0.9669
48122,-0.6288
48123,-1.0929
48124,-1.0002
48125,-1.1046
48126,-0.13452
48127,-1.1441
48128,0.17377
48129,-1.1675
48130,-1.011
48131,-1.8095
48132,0.5752
48133,-0.68659
48134,-0.96991
48135,-1.7594
48136,-1.5265
48137,-0.93891
48138,-0.2996
48139,-0.076988
48140,-0.61414
48141,0.24736
48142,0.016657
48143,-1.4701
48144,-0.21548
48145,0.42903
48146,-0.55513
48147,-1.2798
48148,-0.90129
48149,-0.12556
48150,-1.4971
48151,-0.96544
48152,-0.61716
48153,-0.90042
48154,-0.45881
48155,-1.4383
48156,-0.18513
48157,0.062528
48158,0.47851
48159,-1.5326
48160,-0.90256
48161,-1.1541
48162,-0.5522
48163,-1.0859
48164,-0.32728
48165,-0.91812
48166,-0.62709
48167,-0.54888
48168,-0.48875
48169,-0.58585
48170,-0.82547
48171,-0.9933
48172,-0.75379
48173,-0.53199
48174,0.54454
48175,0.31454
48176,0.26502
48177,-0.84615
48178,-1.1532
48179,0.47699
48180,-0.29945
48181,-0.6416
48182,-0.88613
48183,-1.1315
48184,-0.92015
48185,-1.2559
48186,-1.7288
48187,-1.8133
48188,-0.78486
48189,-0.80627
48190,-1.5693
48191,-0.86358
48192,-0.86337
48193,-1.5047
48194,-1.2858
48195,-0.90007
48196,-0.71045
48197,-1.4648
48198,-0.69234
48199,-0.70695
48200,-0.27878
48201,-1.707
48202,-0.9237
48203,-0.76681
48204,-0.67413
48205,-0.4941
48206,-1.0773
48207,-1.2068
48208,0.38524
48209,-1.6268
48210,0.076474
48211,0.52737
48212,-0.39144
48213,-0.18333
48214,-0.66345
48215,-0.78395
48216,-0.33052
48217,0.047801
48218,0.66194
48219,0.0051536
48220,-0.21387
48221,-1.7394
48222,-1.3286
48223,-1.203
48224,-0.91379
48225,-0.63494
48226,-0.51993
48227,-1.2076
48228,-0.76382
48229,-1.8497
48230,0.1439
48231,-0.34626
48232,-1.2615
48233,0.38494
48234,0.6494
48235,-0.72142
48236,-1.003
48237,-0.22984
48238,-0.43746
48239,-0.57307
48240,0.22287
48241,-1.2509
48242,-0.42195
48243,-1.5705
48244,-0.37437
48245,-0.68422
48246,-1.073
48247,-1.2762
48248,-0.37999
48249,0.21672
48250,-0.23198
48251,-1.0574
48252,0.052233
48253,-1.234
48254,-0.79068
48255,-0.39089
48256,-0.28188
48257,-0.42308
48258,-0.91131
48259,-0.21398
48260,-0.41385
48261,-0.95135
48262,0.40465
48263,-1.527
48264,-1.007
48265,-0.42921
48266,-1.3535
48267,-0.40453
48268,-0.84779
48269,-1.4715
48270,-0.95633
48271,-0.77996
48272,-1.6764
48273,-0.56838
48274,-0.39751
48275,-0.47184
48276,-0.13988
48277,-1.5952
48278,-0.78126
48279,-0.12613
48280,-0.91736
48281,-0.55249
48282,-0.68504
48283,-0.2988
48284,-0.52067
48285,-2.1126
48286,-1.6841
48287,-0.69139
48288,-0.26615
48289,-0.56473
48290,-2.1288
48291,-1.3582
48292,-1.7004
48293,-0.24225
48294,-0.92045
48295,-1.277
48296,-1.9604
48297,-2.094
48298,-2.2664
48299,-0.51373
48300,-1.1101
48301,-0.17048
48302,-0.15048
48303,-0.080988
48304,-1.5654
48305,-1.1641
48306,-0.60262
48307,-1.3616
48308,-1.0772
48309,0.29587
48310,-0.72736
48311,-0.96872
48312,-1.0548
48313,-1.3644
48314,0.21884
48315,-0.77384
48316,-1.0649
48317,-0.23426
48318,-1.8378
48319,-0.95605
48320,-0.57287
48321,-2.1214
48322,0.49173
48323,0.67522
48324,-0.97643
48325,-0.67866
48326,0.057973
48327,-0.45499
48328,-1.4243
48329,-0.46057
48330,-0.42406
48331,-1.5574
48332,-0.4888
48333,-1.0796
48334,-0.24972
48335,-0.55488
48336,-1.5235
48337,0.058577
48338,-1.4031
48339,-0.6927
48340,-1.7515
48341,-1.5534
48342,-1.6739
48343,-1.124
48344,0.16853
48345,0.10031
48346,0.17567
48347,-1.9198
48348,-1.9745
48349,-0.11514
48350,-0.87761
48351,-0.59076
48352,-0.46813
48353,-1.4157
48354,-0.82263
48355,-0.9004
48356,-0.85468
48357,0.19107
48358,-1.6207
48359,-0.97896
48360,-1.6181
48361,-1.2313
48362,-0.63278
48363,-1.7064
48364,-0.7682
48365,-0.98746
48366,-0.33293
48367,-0.97617
48368,-2.0855
48369,-1.485
48370,-0.3714
48371,-1.6124
48372,-1.5182
48373,-1.1507
48374,-0.90818
48375,0.028816
48376,-0.55501
48377,-0.56383
48378,-1.2761
48379,0.38743
48380,-0.61635
48381,-0.24518
48382,-0.049283
48383,-0.77861
48384,-1.0777
48385,0.97021
48386,-0.34027
48387,0.57714
48388,-0.23583
48389,-1.0785
48390,-0.12381
48391,-1.3318
48392,-0.5568
48393,-0.98488
48394,-0.90941
48395,-0.93076
48396,-0.28109
48397,-1.4075
48398,-0.51309
48399,-1.151
48400,-0.4576
48401,-0.61935
48402,-0.90871
48403,-0.86067
48404,-0.98248
48405,-1.0295
48406,-1.975
48407,-1.0023
48408,-0.48421
48409,-0.5179
48410,0.87505
48411,-2.057
48412,-0.26365
48413,-1.9409
48414,-1.1268
48415,0.055404
48416,-0.64835
48417,-2.3435
48418,-2.4065
48419,-0.078376
48420,0.75868
48421,0.042023
48422,-1.7769
48423,-1.1431
48424,-1.7985
48425,-0.94821
48426,-1.556
48427,-0.092224
48428,0.32622
48429,0.70192
48430,-0.75464
48431,-1.5082
48432,0.53593
48433,-1.4694
48434,0.18418
48435,0.21866
48436,-1.2188
48437,-1.3371
48438,-0.32031
48439,-1.6743
48440,-1.1229
48441,-1.1812
48442,0.61823
48443,-0.058678
48444,-0.76443
48445,-0.62747
48446,-2.0528
48447,-0.77731
48448,-0.74722
48449,-0.14476
48450,1.4823
48451,-1.2031
48452,-0.27182
48453,-0.011829
48454,-0.73893
48455,0.66147
48456,-0.47329
48457,-0.78646
48458,-0.94483
48459,-0.79062
48460,-0.3436
48461,-0.038424
48462,-0.76809
48463,1.1517
48464,0.16784
48465,-0.77202
48466,-0.30904
48467,-1.47
48468,-0.80483
48469,-0.26567
48470,-0.70917
48471,-0.9249
48472,0.21563
48473,-1.4142
48474,-2.0391
48475,-0.20444
48476,0.28386
48477,-2.4711
48478,0.20627
48479,-0.62533
48480,-1.6729
48481,-0.44786
48482,0.074704
48483,-0.87838
48484,-0.53665
48485,-0.72541
48486,-1.2652
48487,-0.73322
48488,-0.085568
48489,0.267
48490,0.36833
48491,-0.093646
48492,0.24712
48493,-0.032143
48494,-0.10955
48495,-0.55526
48496,0.95513
48497,-1.9513
48498,-0.99435
48499,-2.2276
48500,-0.27002
48501,-1.121
48502,-0.77096
48503,0.64519
48504,0.029683
48505,-0.76388
48506,-2.2909
48507,-2.1625
48508,0.61237
48509,-1.3574
48510,-0.19953
48511,-1.7696
48512,-0.96109
48513,-1.337
48514,-1.6308
48515,-0.31018
48516,-1.3877
48517,1.3536
48518,-0.7306
48519,-0.21908
48520,-0.36529
48521,0.46292
48522,-1.0198
48523,-1.1116
48524,-1.0174
48525,-1.0161
48526,-0.34983
48527,-0.29559
48528,-0.11645
48529,-0.39109
48530,-1.3506
48531,-0.18066
48532,-0.57166
48533,-1.0575
48534,-1.2916
48535,-0.34304
48536,-1.3784
48537,-0.67611
48538,-0.69342
48539,-1.352
48540,-0.10817
48541,-0.68416
48542,-0.21513
48543,0.97295
48544,-0.39215
48545,-0.41304
48546,-1.0298
48547,-1.1121
48548,-1.0293
48549,-0.81106
48550,-1.4548
48551,-0.090032
48552,-1.2697
48553,-2.1471
48554,-1.2503
48555,-0.32572
48556,-0.55413
48557,-0.12569
48558,-0.70346
48559,-1.6515
48560,-0.98591
48561,-1.9757
48562,-1.0758
48563,-0.16498
48564,-1.3829
48565,-0.57905
48566,-1.5285
48567,-0.60277
48568,-0.50684
48569,-1.4614
48570,-0.098691
48571,-1.7037
48572,-0.88363
48573,-1.5345
48574,-1.3403
48575,0.60095
48576,-0.092992
48577,-0.97671
48578,-0.093808
48579,-0.67962
48580,-0.9875
48581,-0.69013
48582,-0.046159
48583,-0.82913
48584,-1.5214
48585,-1.8972
48586,-1.6623
48587,-1.3034
48588,-1.6032
48589,-1.3771
48590,-0.95914
48591,0.6623
48592,-0.68782
48593,-1.2869
48594,-1.3346
48595,-0.31904
48596,-0.78709
48597,-1.0463
48598,-1.0933
48599,-0.89836
48600,-1.7615
48601,0.23341
48602,-1.2699
48603,-0.44145
48604,-0.4153
48605,-0.55155
48606,-1.3053
48607,-1.112
48608,-1.3188
48609,-0.6891
48610,-0.71458
48611,-0.86806
48612,-0.58472
48613,-1.1898
48614,-1.1376
48615,-1.5743
48616,-1.5089
48617,-0.53656
48618,-0.90302
48619,-1.5798
48620,-0.33251
48621,-1.1115
48622,-0.65219
48623,0.59998
48624,-0.93462
48625,-1.2434
48626,0.1266
48627,-1.3306
48628,-0.76381
48629,-0.64554
48630,-0.71848
48631,-0.29603
48632,-0.30248
48633,-0.54573
48634,-1.5703
48635,-0.48319
48636,0.307
48637,-0.29483
48638,-0.84123
48639,-0.52076
48640,-1.8644
48641,-1.2408
48642,-1.3071
48643,-1.2185
48644,0.16116
48645,-1.1969
48646,-0.25295
48647,0.087875
48648,-0.37493
48649,0.24507
48650,-0.91723
48651,-0.56463
48652,0.0478
48653,-1.2892
48654,-1.1265
48655,0.51719
48656,-0.92227
48657,-0.22949
48658,-0.14546
48659,0.64445
48660,-0.93765
48661,0.65173
48662,0.36886
48663,0.20446
48664,-0.0057538
48665,-0.84817
48666,-0.085421
48667,0.51652
48668,-1.1165
48669,0.34458
48670,0.077729
48671,-1.9993
48672,-1.3485
48673,-0.58491
48674,-0.87429
48675,-1.4102
48676,-0.92634
48677,0.73085
48678,-1.484
48679,-0.8602
48680,-0.28755
48681,-1.5963
48682,-0.85106
48683,0.11057
48684,-1.2381
48685,0.15706
48686,-1.4851
48687,-0.24161
48688,-1.0453
48689,-0.93721
48690,-1.0293
48691,-0.57418
48692,-1.2575
48693,-0.48335
48694,-0.67307
48695,-2.1342
48696,-1.3504
48697,-1.0937
48698,0.3323
48699,-0.88953
48700,0.21024
48701,0.53898
48702,-0.28946
48703,-1.3907
48704,-0.30222
48705,-0.92042
48706,-1.5382
48707,-1.1756
48708,-1.7607
48709,-1.2787
48710,-1.7715
48711,0.13666
48712,-2.0095
48713,-1.7877
48714,-1.7464
48715,-0.82976
48716,-0.7298
48717,0.48474
48718,-0.78483
48719,-1.1958
48720,-1.3146
48721,-1.6407
48722,-0.76416
48723,-2.108
48724,-0.38807
48725,0.58287
48726,-1.5632
48727,-1.0343
48728,-0.33684
48729,-0.40733
48730,-0.57334
48731,-0.80293
48732,0.43252
48733,-1.3196
48734,-0.83199
48735,-2.0006
48736,-2.0062
48737,-1.1898
48738,-0.65173
48739,-0.70005
48740,-0.72883
48741,-0.63242
48742,-1.0466
48743,-2.1707
48744,-1.4096
48745,-1.4322
48746,-0.80114
48747,-1.1153
48748,-1.8711
48749,-1.6538
48750,-1.4182
48751,-1.4391
48752,-1.6085
48753,-0.90965
48754,-1.7137
48755,-1.8135
48756,-2.3758
48757,-1.0307
48758,-1.1134
48759,0.43496
48760,-0.93738
48761,-1.0306
48762,0.32472
48763,-1.8554
48764,0.30627
48765,0.69939
48766,0.70271
48767,-0.78622
48768,-1.65
48769,-0.72288
48770,-1.7539
48771,-1.6646
48772,-1.8895
48773,0.77743
48774,0.24663
48775,-0.75277
48776,-1.4015
48777,-1.137
48778,-0.55286
48779,-0.93495
48780,-1.8215
48781,-1.9663
48782,-1.6221
48783,-1.5227
48784,-1.2309
48785,-0.86917
48786,-1.5101
48787,-1.2152
48788,-0.73502
48789,-1.1338
48790,-1.2769
48791,-0.54902
48792,-0.9382
48793,0.44415
48794,-0.77876
48795,-1.1979
48796,-1.0035
48797,-1.155
48798,0.49972
48799,-1.5399
48800,-0.58927
48801,-1.2097
48802,-1.4883
48803,-1.4411
48804,-0.51647
48805,-0.98441
48806,-1.2289
48807,0.32565
48808,0.16581
48809,-1.6719
48810,-1.9095
48811,-1.2687
48812,-1.0364
48813,0.47158
48814,0.092051
48815,-0.40794
48816,-1.1947
48817,-0.50127
48818,-0.21561
48819,-0.70931
48820,-0.78402
48821,-0.086012
48822,0.070783
48823,1.102
48824,-0.23512
48825,0.063141
48826,0.20905
48827,0.33488
48828,0.5326
48829,0.28614
48830,-0.014118
48831,-1.2461
48832,-1.6052
48833,-1.2418
48834,-1.1834
48835,0.87121
48836,-1.3226
48837,0.22608
48838,-1.1469
48839,-0.12763
48840,-0.44226
48841,-0.40573
48842,-0.14724
48843,-0.43754
48844,-1.7667
48845,-1.6111
48846,-1.2202
48847,0.20443
48848,0.10473
48849,-1.4159
48850,-1.0034
48851,-2.2623
48852,-1.388
48853,-1.631
48854,-1.7891
48855,0.14085
48856,-1.12
48857,-0.21193
48858,-0.079784
48859,-0.10255
48860,-2.043
48861,-1.0053
48862,1.0397
48863,0.020254
48864,-0.97756
48865,-2.0672
48866,0.35304
48867,-0.9598
48868,0.098292
48869,-0.49502
48870,-1.6222
48871,-0.35814
48872,-0.5261
48873,-0.31517
48874,-0.83171
48875,-1.2816
48876,0.55524
48877,0.15982
48878,-0.81956
48879,-0.71561
48880,0.3712
48881,-1.1904
48882,-1.5937
48883,-1.7986
48884,0.093758
48885,-0.83549
48886,-0.81465
48887,-1.4448
48888,1.2416
48889,-0.30929
48890,0.04111
48891,-0.16689
48892,-1.3959
48893,1.0302
48894,-1.6838
48895,-1.2599
48896,1.788
48897,1.922
48898,-2.1541
48899,2.0329
48900,-0.20924
48901,-0.69171
48902,-1.1037
48903,-1.3787
48904,-0.73952
48905,-1.4821
48906,-0.87401
48907,-0.36134
48908,-1.8252
48909,0.14792
48910,1.5524
48911,1.6782
48912,-1.0605
48913,-1.798
48914,-1.0576
48915,-0.33182
48916,-1.5835
48917,-0.71297
48918,-1.3652
48919,0.51228
48920,-1.3887
48921,-1.0705
48922,-1.3641
48923,0.84586
48924,0.80081
48925,-1.7421
48926,-0.44205
48927,-0.40104
48928,0.86358
48929,-0.9262
48930,-0.67017
48931,-1.2647
48932,-1.4602
48933,-1.9378
48934,-1.0591
48935,-2.2926
48936,-1.7312
48937,-1.423
48938,-0.38559
48939,-1.0834
48940,1.5409
48941,-1.5049
48942,-0.86028
48943,-1.4318
48944,-0.63857
48945,1.8708
48946,-2.0525
48947,-1.294
48948,-1.4608
48949,-1.1627
48950,-0.97594
48951,-0.98051
48952,-0.91686
48953,-2.2101
48954,-1.2697
48955,-1.8033
48956,-1.7583
48957,-1.9869
48958,-0.1108
48959,-1.5618
48960,-0.5567
48961,-1.9202
48962,-1.5462
48963,0.10019
48964,-1.5726
48965,-1.5962
48966,-0.3493
48967,-0.93286
48968,-2.0672
48969,0.49094
48970,1.818
48971,-0.232
48972,-0.55274
48973,-0.66343
48974,-0.74071
48975,0.083593
48976,1.1943
48977,-0.16491
48978,-0.81452
48979,-0.2133
48980,-0.63632
48981,-0.84642
48982,-0.88615
48983,-0.94217
48984,-1.0303
48985,1.555
48986,-0.48186
48987,-1.3186
48988,1.5725
48989,0.70226
48990,-1.3296
48991,-1.7105
48992,1.4023
48993,1.626
48994,-0.41223
48995,-0.94419
48996,-2.0635
48997,-1.2479
48998,-1.127
48999,-0.98118
49000,-0.11368
49001,0.056764
49002,-0.19985
49003,-1.3741
49004,-1.8396
49005,0.84207
49006,-1.6646
49007,-1.4171
49008,0.35078
49009,-1.2466
49010,-1.5508
49011,-0.11398
49012,-1.2524
49013,-1.4321
49014,-1.5338
49015,1.0759
49016,1.631
49017,-1.6244
49018,0.76527
49019,-1.5782
49020,1.2672
49021,1.7398
49022,-0.11027
49023,-0.50354
49024,-1.1831
49025,-0.55488
49026,-2.0081
49027,-1.547
49028,-0.034808
49029,-0.22208
49030,-1.148
49031,-2.1372
49032,-1.1164
49033,-0.75269
49034,-0.79371
49035,-0.68066
49036,-1.0593
49037,-0.77996
49038,-1.0809
49039,-0.43535
49040,-1.8396
49041,-1.0138
49042,-0.53497
49043,-1.6329
49044,-1.4995
49045,-1.2535
49046,-1.0754
49047,-0.55033
49048,-0.90893
49049,-0.70736
49050,-1.8315
49051,-1.1867
49052,-1.1486
49053,-0.79654
49054,-0.068165
49055,0.73671
49056,-0.78198
49057,-0.891
49058,-1.1856
49059,0.38205
49060,-0.6176
49061,-1.7907
49062,-0.77074
49063,-1.8737
49064,-0.25106
49065,-1.2759
49066,-0.93631
49067,-0.19686
49068,-1.3577
49069,1.5809
49070,-1.6039
49071,-1.0913
49072,1.229
49073,-0.72685
49074,-0.52266
49075,-0.78357
49076,-1.0465
49077,-1.7829
49078,-0.12169
49079,-0.62184
49080,-0.6202
49081,-1.0296
49082,-0.5875
49083,-1.1067
49084,0.35819
49085,-1.1491
49086,-0.98524
49087,-1.5397
49088,-0.20467
49089,-0.20441
49090,-1.0828
49091,-1.3539
49092,-1.7823
49093,-0.48957
49094,-0.38088
49095,-1.3349
49096,-0.89029
49097,-0.55411
49098,-0.93499
49099,-0.54644
49100,-1.1852
49101,-1.6457
49102,-0.59339
49103,-0.90077
49104,-1.5789
49105,-1.6377
49106,-1.7779
49107,-1.9481
49108,-1.1946
49109,-1.4631
49110,-0.41659
49111,-0.7938
49112,-1.1637
49113,-0.59486
49114,-1.7114
49115,-0.16683
49116,-0.76473
49117,-1.5933
49118,-2.0613
49119,-0.29188
49120,-1.1412
49121,-1.2304
49122,-1.4514
49123,-1.9347
49124,-1.8877
49125,-2.0747
49126,-1.1723
49127,-1.0758
49128,-1.8152
49129,-0.51389
49130,0.54601
49131,-1.363
49132,-0.8941
49133,-1.6386
49134,-2.0904
49135,-0.6623
49136,-1.1539
49137,-0.72429
49138,-0.8124
49139,-0.90124
49140,0.044715
49141,-0.62419
49142,-0.44144
49143,-0.51941
49144,-0.29113
49145,-1.0918
49146,-1.6281
49147,-0.85128
49148,-1.2768
49149,-0.23958
49150,-0.88793
49151,0.21393
49152,0.3499
49153,0.36661
49154,-0.49836
49155,-0.53081
49156,-1.0358
49157,-0.76931
49158,-0.68031
49159,-0.84974
49160,-0.69681
49161,-0.88138
49162,-0.6554
49163,-1.3652
49164,-1.0485
49165,-0.23539
49166,-1.3934
49167,-1.1301
49168,-0.33598
49169,-0.77219
49170,-1.4892
49171,-0.56407
49172,-0.79021
49173,-0.59063
49174,-1.253
49175,-0.93072
49176,0.26586
49177,-0.35548
49178,-0.51589
49179,-0.93693
49180,-0.77357
49181,-0.96786
49182,-1.4936
49183,-0.72759
49184,-1.2037
49185,-0.92072
49186,-0.89298
49187,-0.28108
49188,-0.53858
49189,-0.87858
49190,-1.1098
49191,-1.6254
49192,0.64065
49193,-0.54944
49194,0.0091124
49195,-0.99381
49196,-1.4063
49197,-1.1879
49198,0.096807
49199,-0.71185
49200,-1.4672
49201,-0.26306
49202,-1.0885
49203,-0.82031
49204,-0.78202
49205,-0.82285
49206,-1.6148
49207,-0.95266
49208,-1.0145
49209,-0.99925
49210,-0.50129
49211,-0.96412
49212,-1.0595
49213,-0.78127
49214,-1.1472
49215,-0.70874
49216,-1.5582
49217,-0.5645
49218,-0.88648
49219,-0.42956
49220,0.24888
49221,-0.67587
49222,-0.10573
49223,-0.50643
49224,-0.55826
49225,-1.1158
49226,-1.2634
49227,-1.1457
49228,-0.85061
49229,-0.44619
49230,-0.080581
49231,-0.68781
49232,-0.85736
49233,-0.12485
49234,-0.64922
49235,-0.034356
49236,-0.80446
49237,0.0049387
49238,0.27108
49239,-0.099154
49240,-0.82233
49241,-0.88996
49242,-0.34383
49243,-1.3134
49244,-0.94922
49245,-0.16532
49246,-0.96615
49247,-1.5916
49248,-1.419
49249,-0.21823
49250,-0.24797
49251,-0.35091
49252,-0.45903
49253,-1.1451
49254,-0.87778
49255,-0.85012
49256,0.41951
49257,-1.3746
49258,1.5995
49259,-0.7069
49260,-0.62128
49261,-0.19739
49262,-1.4127
49263,-0.29581
49264,-1.2487
49265,-1.3989
49266,-0.57768
49267,-0.44376
49268,0.5765
49269,0.12951
49270,-0.61101
49271,0.028886
49272,-1.761
49273,-0.87286
49274,-1.8048
49275,-1.938
49276,0.49784
49277,0.14637
49278,1.1888
49279,-0.57135
49280,-1.1647
49281,-0.31961
49282,-0.11795
49283,-0.42677
49284,-1.007
49285,-0.9816
49286,-2.059
49287,-1.0422
49288,-0.88417
49289,-0.43181
49290,-1.0754
49291,-1.1432
49292,-0.43083
49293,-1.2574
49294,-1.3955
49295,-0.56453
49296,-0.49662
49297,-0.95106
49298,-0.83619
49299,0.41093
49300,-0.68994
49301,-0.55
49302,-0.62009
49303,-1.1002
49304,-0.84762
49305,-0.7592
49306,-0.38452
49307,0.40445
49308,-0.50026
49309,-0.94752
49310,-0.17516
49311,-0.14536
49312,-0.84321
49313,-0.56259
49314,0.61362
49315,-0.57718
49316,-1.5311
49317,-1.4221
49318,-0.89849
49319,-0.33336
49320,-0.44015
49321,-1.255
49322,0.13959
49323,-0.38969
49324,-0.60786
49325,-0.58751
49326,-0.80526
49327,-0.80872
49328,-0.002607
49329,-1.104
49330,-0.87243
49331,-0.67546
49332,-0.74551
49333,0.031327
49334,-0.76899
49335,-0.84694
49336,-1.0809
49337,-0.85101
49338,-1.7027
49339,-1.0377
49340,-0.97386
49341,-0.61478
49342,-1.3928
49343,-1.08
49344,-1.097
49345,-0.87638
49346,-1.4014
49347,-0.29014
49348,-0.37784
49349,-1.0439
49350,-0.031207
49351,-0.7938
49352,-1.0624
49353,-0.72014
49354,-0.095954
49355,-0.62141
49356,-0.36328
49357,-0.25576
49358,0.22311
49359,-1.0018
49360,-0.90879
49361,-1.0153
49362,-0.54503
49363,-0.21212
49364,-1.0408
49365,0.057991
49366,-0.73886
49367,-0.79215
49368,0.0057467
49369,-0.68535
49370,-0.24858
49371,-1.1511
49372,-0.77888
49373,-1.1326
49374,-0.59389
49375,-0.72255
49376,-0.86186
49377,-1.1802
49378,-0.59746
49379,-0.84764
49380,0.83641
49381,-0.68135
49382,-1.1091
49383,-0.19865
49384,-0.98666
49385,0.9335
49386,-0.73968
49387,-0.3721
49388,-2.1261
49389,-1.1818
49390,-0.87728
49391,-1.796
49392,-1.9721
49393,-0.22629
49394,-1.1921
49395,-1.3154
49396,-0.24297
49397,-0.82802
49398,0.36706
49399,-1.4256
49400,-0.22159
49401,-0.52024
49402,-1.5292
49403,-1.5313
49404,-0.26522
49405,-1.3088
49406,-0.60845
49407,-0.63229
49408,-0.91778
49409,-0.39582
49410,-0.52193
49411,-0.70836
49412,-1.6112
49413,0.30674
49414,0.33523
49415,-1.0544
49416,-1.6961
49417,-1.055
49418,-1.7192
49419,-1.6932
49420,-0.3565
49421,-1.2376
49422,-2.4304
49423,-0.88476
49424,-0.34409
49425,-1.1458
49426,-1.2211
49427,-1.1809
49428,-0.61015
49429,-1.5657
49430,-1.5847
49431,-0.59486
49432,-0.50617
49433,-0.90138
49434,-0.56791
49435,-1.0326
49436,-1.8998
49437,-0.91222
49438,-0.51408
